"id","name","city","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities_count","brand","awards_count","price_level"
658148,"Charmillion Club Resort","Nabq Bay","Red Sea and Sinai","Egypt",27.999163,34.43317,22,41,4.5,4485,5246,84,"",0,"$$"
658938,"Reef Oasis Blue Bay Resort & Spa","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.916426,34.36133,35,279,4.5,8433,11565,82,"",1,"$$"
660350,"Catalonia Avinyo","Barcelona","Catalonia","Spain",41.381237,2.176337,187,553,4.0,1550,418,46,"Catalonia",2,"$$"
662190,"Coral Sea Holiday Resort & Aqua Park","Sharm El Sheikh","Red Sea and Sinai","Egypt",28.03999,34.429966,53,279,4.5,8746,9096,82,"",1,"$$"
6632622,"NK Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.424454,27.149666,65,218,4.0,28,18,46,"",0,"$"
663461,"Matina Pefkos Aparthotel","Pefkos","South Aegean","Dodecanese",36.071995,28.0524,8,33,4.5,1545,954,53,"",1,"$"
663753,"Sharm Grand Plaza","Nabq Bay","Red Sea and Sinai","Egypt",28.027348,34.440174,11,41,4.5,7817,9385,71,"",0,"$$"
6663918,"SUNRISE Montemare Resort -Grand Select-","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.85367,34.316113,24,279,4.5,3704,4843,124,"Sunrise Resorts",1,"$$"
6663992,"Solymar Naama Bay","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.917065,34.328583,36,279,5.0,3452,3308,55,"Jaz Hotel Group",1,"$"
6674288,"Kirlance Butik Otel","Izmir","Turkish Aegean Coast","Turkiye",38.28299,26.37663,9,136,4.5,30,21,33,"",0,"$$$$"
6678253,"ROOM018BCN","Barcelona","Catalonia","Spain",41.38108,2.130244,47,1202,4.5,316,66,23,"",0,"$"
668946,"Rixos Golf Villas & Suites Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.94101,34.37681,92,279,4.0,2381,2454,106,"Rixos",0,"$$$"
669302,"Bodrium Otel & Spa","Bodrum City","Turkish Aegean Coast","Turkiye",37.03683,27.411964,6,164,4.5,551,635,119,"",2,"$$"
6694490,"Shantihome Hostel izmir","Izmir","Turkish Aegean Coast","Turkiye",38.43842,27.144894,2,194,4.0,118,112,42,"",0,"$"
6700324,"Evdokia Hotel","Rhodes Town","South Aegean","Dodecanese",36.443504,28.226507,31,122,4.5,205,155,18,"",0,"$"
670578,"Mitsis Rodos Maris","Kiotari","South Aegean","Dodecanese",36.053825,27.971935,8,16,4.5,4582,4802,72,"",2,"$$$"
671077,"Nuran Marina Serviced Residences","Dubai","Emirate of Dubai","United Arab Emirates",25.074696,55.137108,23,766,4.5,601,368,71,"",1,"$$"
671611,"Izmir Comfort Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42476,27.14877,37,136,3.5,26,4,58,"",0,"$"
671613,"Swissotel Buyuk Efes Izmir","Izmir","Turkish Aegean Coast","Turkiye",38.427925,27.135786,7,218,4.5,3407,1547,79,"Swissôtel Hotels & Resorts",1,"$$"
671960,"Ivy Cyrene Island Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.979462,34.4175,115,279,4.0,1164,1192,50,"",1,"$"
671967,"Sun and Sands Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.260448,55.32352,694,982,3.0,230,167,54,"",0,"$"
672858,"Amwaj Oyoun Resort & Spa","Nabq Bay","Red Sea and Sinai","Egypt",28.034891,34.435143,29,41,4.0,3809,3081,173,"",0,"$"
673812,"Dolphin Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.2596,55.2897,525,982,3.5,104,56,22,"",0,"$"
673962,"Holiday Inn Express Dubai - Internet City, an IHG Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.104216,55.166138,154,982,4.0,1112,286,41,"Holiday Inn Express",0,"$$"
674456,"Palace Downtown","Dubai","Emirate of Dubai","United Arab Emirates",25.193491,55.27582,28,982,5.0,7579,5605,90,"Address Hotels + Resorts",2,"$$$$"
674660,"The H Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.230265,55.28713,35,982,5.0,4739,2523,136,"",0,"$$$"
674662,"Tamani Marina Hotel & Hotel Apartment","Dubai","Emirate of Dubai","United Arab Emirates",25.091076,55.149406,394,982,4.0,710,514,39,"",1,"$$$"
675437,"Ontur Hotel Izmir","Izmir","Turkish Aegean Coast","Turkiye",38.423607,27.14134,45,218,3.5,160,60,52,"",0,"$"
676106,"Golden Tulip Al Barsha","Dubai","Emirate of Dubai","United Arab Emirates",25.113739,55.19181,483,982,3.5,469,306,31,"Golden Tulip",0,"$$"
676864,"Four Points By Sheraton Bur Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.25206,55.29255,97,982,4.5,3830,1292,68,"Four Points",2,"$$"
678334,"Hotel Ismira","Izmir","Turkish Aegean Coast","Turkiye",38.4247,27.136936,127,218,3.0,69,78,69,"",0,"$"
678445,"InterContinental Dubai - Festival City, an IHG Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.22328,55.349796,40,982,4.5,4748,4893,105,"InterContinental",2,"$$$"
6894743,"Marine Congo Hotel","Rhodes Town","South Aegean","Dodecanese",36.432045,28.235926,67,122,4.0,70,63,41,"",0,"$"
6899059,"TOC Hostel Barcelona","Barcelona","Catalonia","Spain",41.38471,2.162783,61,1202,4.0,604,325,42,"",0,"$$"
6921013,"City Premiere Marina Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.079865,55.142883,48,766,4.0,275,313,39,"",0,"$$$"
6939253,"La Blanche Island Bodrum","Guvercinlik","Turkish Aegean Coast","Turkiye",37.13536,27.556112,4,13,4.5,3711,4303,138,"",0,"$$$$"
6946259,"Four Seasons Resort Dubai at Jumeirah Beach","Dubai","Emirate of Dubai","United Arab Emirates",25.202366,55.23979,285,982,4.5,1604,1786,94,"Four Seasons",2,"$$$$"
6969652,"RODA Amwaj Suites","Dubai","Emirate of Dubai","United Arab Emirates",25.074692,55.131897,11,766,4.5,2554,1408,49,"",1,"$$$"
6973853,"H10 Metropolitan","Barcelona","Catalonia","Spain",41.387657,2.167501,37,553,4.5,1382,1031,59,"Preferred Hotels & Resorts",2,"$$$"
6988965,"Sheraton Grand Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.229053,55.28688,36,982,4.5,4594,2731,200,"Sheraton",1,"$$$"
7021240,"Gateway Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.26068,55.291153,410,982,4.0,613,356,32,"",0,"$$"
7055968,"Hotel Apart Alsancak","Izmir","Turkish Aegean Coast","Turkiye",38.437176,27.144802,4,136,4.0,79,103,31,"",0,"$"
7071983,"Armada Avenue Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.074835,55.14543,510,982,3.5,495,534,36,"BlueBay Hotels & Resorts",0,"$$"
7119523,"Izan Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.425842,27.14016,77,218,4.0,20,3,18,"",0,"$"
7138272,"Yurbban Trafalgar Hotel","Barcelona","Catalonia","Spain",41.388897,2.176158,3,553,5.0,1814,1219,68,"",2,"$$"
7142609,"Serras Barcelona","Barcelona","Catalonia","Spain",41.380188,2.180807,1,553,5.0,2008,1012,111,"",4,"$$$$"
7154009,"Jannah Place Dubai Marina","Dubai","Emirate of Dubai","United Arab Emirates",25.069504,55.133076,232,982,4.5,1105,469,46,"",2,"$$"
7175728,"Reflections Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.219637,55.323708,478,982,3.5,256,211,33,"",0,"$"
7176425,"InterContinental Dubai Marina","Dubai","Emirate of Dubai","United Arab Emirates",25.079166,55.137867,109,982,4.5,1969,2301,4,"InterContinental",2,"$$$$"
7205038,"Koyum Konak Boutique Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.51038,27.32732,19,136,4.5,12,37,36,"",0,"$$$$"
7225136,"Avin Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42387,27.14702,26,136,4.0,15,12,32,"",0,"$"
7255283,"Al Sarab Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.26272,55.322334,9,140,3.5,95,97,17,"",0,"$"
7277657,"Raviz Center Point Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.255684,55.301826,402,982,4.0,360,220,41,"",0,"$$"
7309237,"Taj Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.192537,55.26715,104,982,5.0,5264,4237,126,"Taj",2,"$$$$"
7318848,"Vintage Grand Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.033476,55.203262,242,982,5.0,4095,2098,127,"",1,"$$"
7348706,"SmartRoom Barcelona","Barcelona","Catalonia","Spain",41.3718,2.136636,149,553,4.5,515,196,29,"",0,"$$"
735681,"Coral Hills Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.864702,34.30942,1,71,4.0,1402,1116,38,"",0,"$"
736182,"Parrotel Aqua Park Resort","Nabq Bay","Red Sea and Sinai","Egypt",28.025888,34.43466,21,41,4.5,6386,4181,87,"",0,"$"
7365961,"Pullman Dubai Jumeirah Lakes Towers","Dubai","Emirate of Dubai","United Arab Emirates",25.07948,55.14999,66,982,4.5,3882,1927,135,"Pullman",2,"$$$"
736972,"Rehana Sharm Resort - Aquapark & Spa","Nabq Bay","Red Sea and Sinai","Egypt",28.019667,34.433777,24,41,4.5,2910,1332,99,"",0,"$"
737330,"Parkim Ayaz Hotel","Bodrum City","Turkish Aegean Coast","Turkiye",37.03172,27.404049,11,164,4.5,2804,2934,66,"",1,"$$"
739159,"SUNRISE Mamlouk Palace Resort","Hurghada","Red Sea and Sinai","Egypt",27.099985,33.827927,25,325,4.5,10905,10709,126,"Sunrise Resorts",0,"$$"
7394436,"Signature Hotel Al Barsha","Dubai","Emirate of Dubai","United Arab Emirates",25.117243,55.195034,512,982,3.5,206,214,33,"",0,"$$"
754106,"Crowne Plaza Dubai - Festival City","Dubai","Emirate of Dubai","United Arab Emirates",25.223816,55.349087,6,982,5.0,3580,2196,108,"Crowne Plaza",2,"$$$"
7591518,"Tav Airport Hotel Izmir","Izmir","Turkish Aegean Coast","Turkiye",38.29329,27.15374,24,218,4.0,194,81,44,"",0,"$"
7592707,"Naama Blue Hotel","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.910017,34.320877,38,279,4.5,781,554,96,"",2,"$"
7647454,"Orchid Vue Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.256618,55.298172,524,982,3.5,168,74,42,"",0,"$"
7690477,"Cotton House Hotel, Autograph Collection","Barcelona","Catalonia","Spain",41.391685,2.171747,83,553,4.5,1795,1866,47,"Autograph Collection",2,"$$$$"
7705803,"Emirates Grand Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.211435,55.274124,283,982,4.0,1073,630,41,"",1,"$$"
7760386,"Hyatt Regency Dubai Creek Heights","Dubai","Emirate of Dubai","United Arab Emirates",25.2342,55.3239,266,982,4.5,8901,3209,188,"Hyatt Regency",1,"$$$"
7768334,"Palazzo Versace Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.2271,55.3426,219,982,4.5,3139,3593,107,"Preferred Hotels & Resorts",2,"$$$$"
777118,"Radiance Premium Suites","Dubai","Emirate of Dubai","United Arab Emirates",25.113737,55.19089,28,766,4.0,516,262,28,"",0,"$$"
7792609,"Jaz Aquaviva","Makadi Bay","Red Sea and Sinai","Egypt",26.998833,33.908077,6,37,4.5,8636,8611,95,"Jaz Hotel Group",0,"$$"
7806223,"Two Hotel Barcelona By Axel","Barcelona","Catalonia","Spain",41.37915,2.156033,128,553,4.5,1403,787,64,"Axel Hotels",1,"$$"
781483,"SUNRISE Diamond Beach Resort -Grand Select-","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.86441,34.31835,22,279,4.5,2380,5176,133,"Sunrise Resorts",0,"$$"
7891379,"Mena ApartHotel Al Barsha","Dubai","Emirate of Dubai","United Arab Emirates",25.117111,55.195942,469,982,4.0,163,117,45,"",0,"$$"
793508,"Club Reef Resort & Spa","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.887135,34.324196,13,279,4.5,2463,4041,64,"",0,"$$"
797858,"Castellum Suites - All Inclusive","Rhodes Town","South Aegean","Dodecanese",36.442116,28.219927,45,122,4.0,315,429,36,"",1,"$"
8005376,"MB City Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.4374,27.1457,28,136,3.5,37,71,18,"",0,"$"
8055869,"Hyatt Place Dubai Baniyas Square","Dubai","Emirate of Dubai","United Arab Emirates",25.2686,55.3055,155,982,4.5,1774,413,78,"Hyatt Place",0,"$$$"
8075193,"Hilton Garden Inn Dubai Al Mina","Dubai","Emirate of Dubai","United Arab Emirates",25.247795,55.27828,381,982,4.0,1004,588,42,"Hilton Garden Inn",1,"$$"
8096092,"Pasaport Pier Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42786,27.133255,82,194,3.0,103,103,39,"",0,"$"
8147320,"The View Al Barsha Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.116623,55.194065,65,766,4.0,59,137,102,"",0,"$$"
8154156,"Grand Hyatt Residence","Dubai","Emirate of Dubai","United Arab Emirates",25.22878,55.327343,58,766,4.0,71,189,105,"Grand Hyatt",0,"$$$$"
8294502,"Hotel Ambit Barcelona","Barcelona","Catalonia","Spain",41.39073,2.171427,80,553,4.5,675,255,37,"",0,"$$"
8323078,"Pastor Pension Karatas Branch","Izmir","Turkish Aegean Coast","Turkiye",38.40991,27.1206,30,136,4.0,11,11,21,"",0,"$"
8358001,"Flora Al Barsha Hotel At The Mall","Dubai","Emirate of Dubai","United Arab Emirates",25.117785,55.19609,150,982,4.5,1616,594,55,"",1,"$$$"
8390748,"Caresse, a Luxury Collection Resort & Spa, Bodrum","Bodrum City","Turkish Aegean Coast","Turkiye",37.02234,27.38999,22,164,4.5,341,756,82,"Luxury Collection",2,"$$$$"
8409952,"Lotus Garden Hostel","Izmir","Turkish Aegean Coast","Turkiye",38.420467,27.143438,9,194,4.0,34,42,32,"",0,"$"
8417468,"Hilton Garden Inn Dubai Al Muraqabat","Dubai","Emirate of Dubai","United Arab Emirates",25.265448,55.330006,354,982,4.5,1446,707,50,"Hilton Garden Inn",2,"$$"
8433328,"Casa Cook Rhodes","Kolimbia","South Aegean","Dodecanese",36.24145,28.15436,1,33,5.0,1378,3082,120,"Casa Cook Hotels",3,"$$$"
8447673,"Rixos Premium Seagate","Nabq Bay","Red Sea and Sinai","Egypt",27.857944,34.282932,5,41,5.0,5485,9326,124,"Rixos",0,"$$$$"
8457125,"Hilton Garden Inn Izmir Bayrakli","Izmir","Turkish Aegean Coast","Turkiye",38.450466,27.171537,9,218,4.5,776,366,60,"Hilton Garden Inn",2,"$$"
8544475,"Caves Beach Resort Hurghada","Hurghada","Red Sea and Sinai","Egypt",27.31825,33.71003,106,325,4.5,1557,2067,47,"",0,"$"
8544529,"Ibis Styles Dubai Jumeira","Dubai","Emirate of Dubai","United Arab Emirates",25.240326,55.273216,50,982,4.5,2989,1524,79,"ibis Styles",0,"$$"
858495,"Amwaj Rotana","Dubai","Emirate of Dubai","United Arab Emirates",25.073702,55.130455,246,982,4.5,6938,3004,86,"Rotana",2,"$$$$"
8631865,"Habtoor Palace Dubai, LXR Hotels & Resorts","Dubai","Emirate of Dubai","United Arab Emirates",25.129124,55.222607,3,982,5.0,2222,2118,94,"LXR Hotels & Resorts",0,"$$$$"
8631925,"Jannah Marina Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.069002,55.130325,293,982,4.5,1250,886,46,"",1,"$$"
8642846,"Villa Renk","Izmir","Turkish Aegean Coast","Turkiye",38.30963,26.38173,22,194,4.0,12,0,11,"",0,"$$"
8660089,"Svalinn Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.331665,27.134903,27,218,4.5,153,105,119,"",0,"$$"
8665944,"Hyatt Regency Creek Heights Residences","Dubai","Emirate of Dubai","United Arab Emirates",25.2341,55.324257,8,766,5.0,1237,567,156,"Hyatt Regency",1,"$$$"
8698388,"Nikki Beach Resort & Spa Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.245888,55.25615,2,982,5.0,3376,3012,87,"",2,"$$$$"
8699072,"Kouros Exclusive Hotel & Suites Rhodes","Faliraki","South Aegean","Dodecanese",36.33104,28.207443,1,109,5.0,348,621,97,"",2,"$$$"
8776975,"Atana Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.102152,55.1784,36,766,4.0,2713,3031,94,"",0,"$$"
8778628,"H10 Cubik","Barcelona","Catalonia","Spain",41.388023,2.173152,18,553,4.5,1598,1519,65,"Preferred Hotels & Resorts",2,"$$"
877876,"Aida Hotel Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.87414,34.3065,247,279,2.5,200,172,47,"",0,"$"
8800760,"Negresco Princess Hotel","Barcelona","Catalonia","Spain",41.39046,2.172653,213,553,4.5,1365,1027,42,"",0,"$$"
8829667,"Smart Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42261,27.142145,20,218,4.0,272,264,41,"",0,"$"
8846187,"Duquesa Suites Barcelona","Barcelona","Catalonia","Spain",41.381184,2.181531,33,553,5.0,999,480,45,"",2,"$$$"
8854965,"Steigenberger Alcazar","Nabq Bay","Red Sea and Sinai","Egypt",28.061195,34.43387,1,41,5.0,2873,5859,89,"Steigenberger Hotels and Resorts",2,"$$$"
8871800,"Ramada by Wyndham Dubai Barsha Heights","Dubai","Emirate of Dubai","United Arab Emirates",25.09448,55.176964,221,982,4.5,669,456,38,"Ramada",2,"$$"
889766,"Oriental Rivoli Hotel & Spa","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.918318,34.335163,106,279,4.0,2006,2531,79,"",0,"$"
8956703,"Hotel Well and Come","Barcelona","Catalonia","Spain",41.39917,2.165565,52,553,4.5,1607,714,54,"",2,"$$"
9018401,"ibis Styles Dragon Mart Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.1745,55.419865,162,982,4.5,905,385,100,"ibis Styles",2,"$"
939897,"Emirates Stars Hotel Apartments Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.288824,55.368935,454,982,4.0,202,187,36,"",0,"$$"
9453713,"Hilton Garden Inn Dubai Mall Of The Emirates","Dubai","Emirate of Dubai","United Arab Emirates",25.116009,55.196495,323,982,4.5,1919,1033,70,"Hilton Garden Inn",2,"$$"
9463252,"ibis One Central Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.221369,55.286186,184,982,4.5,1864,890,48,"ibis",2,"$$"
9467234,"Hotel 1207 Special Class","Antalya","Turkish Mediterranean Coast","Turkiye",36.883656,30.708267,70,504,4.5,141,226,35,"",0,"$"
9568154,"Best Western Premier Karsiyaka Convention & Spa Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.483536,27.084978,53,218,3.5,143,133,68,"Best Western Premier",0,"$$"
9587943,"Monument Hotel","Barcelona","Catalonia","Spain",41.393772,2.162411,21,553,4.5,754,850,49,"Preferred Hotels & Resorts",3,"$$$$"
9704275,"Wyndham Dubai Marina","Dubai","Emirate of Dubai","United Arab Emirates",25.069445,55.128056,89,982,4.5,6506,3225,103,"Wyndham",0,"$$$"
9744051,"Majura Hotel Business","Izmir","Turkish Aegean Coast","Turkiye",38.47664,27.087631,76,218,3.5,106,89,54,"",0,"$"
9762100,"V Hotel Dubai, Curio Collection by Hilton","Dubai","Emirate of Dubai","United Arab Emirates",25.18446,55.25437,58,982,4.5,3910,2275,119,"Curio Collection by Hilton",0,"$$$"
9762610,"Hilton Dubai Al Habtoor City","Dubai","Emirate of Dubai","United Arab Emirates",25.18338,55.255714,115,982,4.5,6213,3822,76,"Hilton Hotels & Resorts",0,"$$$"
9776677,"Royal Tulip Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.276356,55.310326,621,982,3.0,68,77,26,"",0,"$"
9783346,"Al Manar Grand Hotel Apartment","Dubai","Emirate of Dubai","United Arab Emirates",25.248604,55.2969,22,766,4.5,861,258,51,"",0,"$$"
9805253,"Pickalbatros White Beach Resort Hurghada","Hurghada","Red Sea and Sinai","Egypt",27.21749,33.838394,24,325,4.5,2555,4558,109,"",0,"$$"
9852496,"Midtown Apartments","Barcelona","Catalonia","Spain",41.39139,2.173034,4,1202,5.0,563,389,53,"",2,"$$$$"
9853524,"Rove Downtown","Dubai","Emirate of Dubai","United Arab Emirates",25.202272,55.279064,44,982,5.0,5341,3615,59,"Rove Hotels",1,"$$"
9865057,"Titanic Luxury Collection Bodrum","Guvercinlik","Turkish Aegean Coast","Turkiye",37.13832,27.563122,1,13,4.5,5669,6319,158,"Titanic Hotels",1,"$$$$"
