"id","name","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities","brand","awards","price_level"
3573109,"SUNRISE Arabian Beach Resort","Red Sea and Sinai","Egypt",27.9203,34.3493,11,279,4.5,7678,8922,"Pool,Beachfront,Beach Access,Internet,Kids Activities,Shuttle Bus Service,Suites,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Pets Allowed,Spa,Airport transportation,Wifi,Public Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Tennis Court,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Accessible rooms,Minibar,Conference Facilities,Babysitting,Safe,Rooftop Bar,Swimup Bar,Heated pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Private Balcony,Butler Service,Infinity Pool,Adult pool,Outdoor pool,Private Pools,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Club,Sauna,Additional Bathroom,Aerobics,Arabic,ATM On Site,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Bottled Water,Car Hire,Express Check-in / Check-out,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Darts,Desk,Diving,English,Entertainment Staff,Evening Entertainment,Facial Treatments,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,German,Gift Shop,Hair Dryer,Hammam,Indoor Play Area for Children,Interconnected room(s) available,Ironing Service,Italian,Kid-Friendly Buffet,Kids' Outdoor Play Equipment,Laptop Safe,Massage,Mini Golf,Nightclub / DJ,Pool / Beach Towels,Pool with View,Russian,Salon,Seating Area,24-Hour Security,Shops,Snack Bar,Snorkeling,Special Diet Menus,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Table Tennis,Taxi Service,Wake Up Service / Alarm Clock,Kids pool,Bidet,Cable / Satellite TV,Electric Kettle,Complimentary Welcome Drink,Highchairs Available,Makeup Services,Manicure,Outdoor Dining Area,Pedicure,Pool View,Private Bathrooms,Tile / Marble Floor,Wardrobe / Closet,Waterslide,Water Sport Equipment Rentals,Windsurfing,Yoga Classes","Sunrise Resorts","","$$"
3580895,"Ramada By Wyndham Dubai Deira","Emirate of Dubai","United Arab Emirates",25.270355,55.32168,136,982,4.5,2072,604,"Pool,Internet,Free Internet,Free parking,Free Wifi,Suites,Room service,Wheelchair access,Restaurant,Pets Allowed,Spa,Airport transportation,Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Conference Facilities,Babysitting,Safe,Rooftop Pool,Heated pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Kids Stay Free,Sauna,Arabic,Baggage Storage,Blackout Curtains,Breakfast in the Room,Car Hire,24-Hour Check-in,Coffee Shop,Currency Exchange,Doorperson,English,Filipino,Fitness / Spa Locker Rooms,French,24-Hour Front Desk,Gift Shop,Hindi,Ironing Service,Newspaper,Pool / Beach Towels,Russian,24-Hour Security,Shoeshine,Shops,Snack Bar,Steam Room,Sun Umbrellas,Taxi Service,Public Wifi,Foot Bath,Foot Massage,Free Wifi in the Business Center,Full Body Massage,Hand Massage,Head Massage,Highchairs Available,Neck Massage","Ramada","","$$"
3587207,"Grand Corner Boutique Hotel","Turkish Aegean Coast","Turkiye",38.418472,27.130007,86,218,3.5,92,34,"Internet,Free Internet,Restaurant,Air conditioning,Breakfast Buffet,Kids Activities,Shuttle Bus Service,Room service,Bar/Lounge,Spa,Airport transportation,Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Fitness center,Laundry Service,Concierge,Family Rooms,Multilingual Staff,Self-Serve Laundry,Smoking rooms available,Minibar,Non-smoking hotel,Safe,Private Balcony,Housekeeping,Sauna,Baggage Storage,Breakfast in the Room,Bridal Suite,Car Hire,Express Check-in / Check-out,Currency Exchange,English,Facial Treatments,Foot Massage,Free Private Parking Nearby,24-Hour Front Desk,Full Body Massage,German,Hammam,Iron,Ironing Service,Massage,Neck Massage,Newspaper,Parking Garage,Salon,Secured Parking,Shoeshine,Snack Bar,Soundproof Rooms,Steam Room,Turkish,VIP Room Facilities,Wine / Champagne","","","$"
3592425,"Mercure Dubai Barsha Heights","Emirate of Dubai","United Arab Emirates",25.100868,55.173183,244,982,4.5,2546,1054,"Pool,Free parking,Wheelchair access,Business center,Fitness center,Internet,Kids Activities,Shuttle Bus Service,Suites,Room service,Free Internet,Restaurant,Kitchenette,Spa,Airport transportation,Wifi,Paid Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Self-Serve Laundry,Smoking rooms available,Accessible rooms,Microwave,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Safe,Heated pool,Flatscreen TV,Breakfast Buffet,Private Balcony,Butler Service,Outdoor pool,Parking,Free Shuttle or Taxi Services,Facilities for Disabled Guests,Kids Stay Free,Arabic,Baggage Storage,Blackout Curtains,Car Hire,Currency Exchange,Doorperson,Filipino,Complimentary Instant Cofffee,24-Hour Front Desk,Hindi,Ironing Service,Salon,24-Hour Security,Steam Room,Taxi Service,Valet Parking,VIP Room Facilities,Breakfast Available","Mercure","","$$"
3596009,"Charmillion Club Aquapark","Red Sea and Sinai","Egypt",28.010128,34.425453,16,41,4.5,3026,3448,"Pool,Internet,Kids Activities,Room service,Free Internet,Restaurant,Bar/Lounge,Fitness center,Shuttle Bus Service,Free parking,Spa,Airport transportation,Public Wifi,Breakfast included,Dry Cleaning,Meeting rooms,Non-smoking rooms,Tennis Court,Business center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Self-Serve Laundry,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Safe,Flatscreen TV,Lazy River,Water Park,Breakfast Buffet,Poolside Bar,Private Balcony,Outdoor pool,Parking,Housekeeping,Kids Club,Kids Stay Free,Sauna,Additional Bathroom,Aerobics,Arabic,Baggage Storage,Blackout Curtains,Car Hire,Darts,Diving,Entertainment Staff,Evening Entertainment,Facial Treatments,Fitness Classes,Fitness / Spa Locker Rooms,24-Hour Front Desk,German,Gift Shop,Hammam,Head Massage,Ironing Service,Karaoke,Kids' Meals,Kid-Friendly Buffet,Kids' Outdoor Play Equipment,Massage,Nightclub / DJ,Russian,Salon,24-Hour Security,Shops,Snack Bar,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Table Tennis,Taxi Service","","Travelers Choice 2023","$"
3683673,"Gracia City by Arc House","Catalonia","Spain",41.399086,2.157717,79,1202,4.5,446,92,"Internet,Free Internet,Wifi,Free Wifi,Non-smoking rooms,Bar/Lounge,Kitchenette,Public Wifi,Air conditioning,Family Rooms,Accessible rooms,Non-smoking hotel,Airport transportation,Laundry Service,Concierge,Multilingual Staff,Safe,Baggage Storage,Catalan,English,German,Portuguese,Paid Public Parking Nearby,Russian,24-Hour Security,Shared Kitchen,Slovenian,Spanish","","","$"
3686057,"St Christopher's Inn Barcelona","Catalonia","Spain",41.38609,2.167628,74,1202,4.0,1331,262,"Internet,Free Internet,Restaurant,Bar/Lounge,Wifi,Non-smoking rooms,Laundry Service,Air conditioning,Multilingual Staff,Self-Serve Laundry,Non-smoking hotel,Breakfast Buffet,Baggage Storage,Bicycle Rental,Billiards,Catalan,English,Entertainment Staff,Evening Entertainment,24-Hour Front Desk,Nightclub / DJ,Shared Lounge / TV Area,Shared Bathroom,Snack Bar,Spanish,Vending Machine,Breakfast Available,Italian,Portuguese","","Travelers Choice 2022","$$"
3689833,"Konak Saray Hotel","Turkish Aegean Coast","Turkiye",38.42043,27.14067,99,218,3.5,38,19,"Internet,Free Internet,Free Wifi,Air conditioning,Kids Activities,Shuttle Bus Service,Room service,Wheelchair access,Restaurant,Bar/Lounge,Airport transportation,Wifi,Public Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Laundry Service,Concierge,Family Rooms,Accessible rooms,Minibar,Non-smoking hotel,Safe,Baggage Storage,Bath / Shower,Breakfast in the Room,Car Hire,Express Check-in / Check-out,Currency Exchange,English,Free Public Parking Nearby,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Iron,Ironing Service,Newspaper,Seating Area,Secured Parking,Shared Lounge / TV Area,Telephone,Turkish,Video Game Console","","","$"
3700591,"Vogue Hotel Supreme","Turkish Aegean Coast","Turkiye",37.0818,27.4757,15,33,4.5,6435,5528,"Internet,Beachfront,Free Internet,Wifi,Free Wifi,Beach Access,Pool,Kids Activities,Room service,Free parking,Spa,Meeting rooms,Non-smoking rooms,Tennis Court,Fitness center,Laundry Service,Concierge,Multilingual Staff,Babysitting,Suites,Wheelchair access,Restaurant,Bar/Lounge,Airport transportation,Public Wifi,Breakfast included,Dry Cleaning,Business center,Air conditioning,Family Rooms,Smoking rooms available,Accessible rooms,Minibar,Conference Facilities,Safe,Heated pool,Flatscreen TV,Water Park,Breakfast Buffet,Poolside Bar,Private Balcony,Butler Service,Outdoor pool,Private Beaches,Private Pools,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Club,Kids Stay Free,Sauna,Additional Bathroom,Aerobics,Arabic,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Board Games / Puzzles,Books, DVDs, Music for Children,Bottled Water,Car Hire,24-Hour Check-in,Coffee / Tea Maker,Complimentary Tea,Convenience Store,Darts,Desk,Diving,English,Entertainment Staff,Evening Entertainment,Extra Long Beds,Facial Treatments,Fitness Classes,Fitness / Spa Locker Rooms,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Game Room,German,Gift Shop,Hair Dryer,Hammam,Head Massage,Indoor Play Area for Children,Interconnected room(s) available,Ironing Service,Kids' Meals,Kid-Friendly Buffet,Kids' Outdoor Play Equipment,Massage,Nightclub / DJ,Pool / Beach Towels,Pool with View,Russian,Salon,24-Hour Security,Shops,Snack Bar,Soundproof Rooms,Special Diet Menus,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Table Tennis,Taxi Service,Telephone,Turkish,Valet Parking,VIP Room Facilities,Boating,Cable / Satellite TV,Canoeing Off-site,Children's Television Networks,Children's Playground,Clothes Rack,Electric Kettle,Complimentary Welcome Drink,Highchairs Available,Mountain View,Outdoor Dining Area,Pool View,Shallow End,Sofa Bed,Sun Deck,Umbrella,Video Game Console,Wardrobe / Closet,Waterslide","","","$$$$"
3704416,"Fairmont The Palm","Emirate of Dubai","United Arab Emirates",25.110882,55.139935,169,982,4.5,11477,9569,"Beachfront,Internet,Paid Wifi,Paid Internet,Non-smoking rooms,Free Internet,Pool,Free parking,Kids Activities,Shuttle Bus Service,Suites,Room service,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Wifi,Public Wifi,Dry Cleaning,Meeting rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Safe,Heated pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Butler Service,Adult pool,Outdoor pool,Private Beaches,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Club,Sauna,Additional Bathroom,Aerobics,Afrikaans,Allergy-free Room,Arabic,ATM On Site,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Books, DVDs, Music for Children,Bottled Water,Breakfast in the Room,Car Hire,24-Hour Check-in,Chinese,Clothes Dryer,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Couples Massage,Currency Exchange,Czech,Danish,Desk,Doorperson,Dutch,English,Facial Treatments,Filipino,Fitness Classes,Fitness / Spa Locker Rooms,Foot Massage,Free Private Parking Nearby,Complimentary Instant Cofffee,Complimentary Toiletries,French,24-Hour Front Desk,Full Body Massage,German,Gift Shop,Greek,Hair Dryer,Hammam,Hindi,Indonesian,Indoor Play Area for Children,Interconnected room(s) available,Iron,Ironing Service,Italian,Kids' Meals,Kid-Friendly Buffet,Kids' Outdoor Play Equipment,Kitchenware,Korean,Massage,Newspaper,On-Demand Movies,Outdoor Furniture,Parking Garage,Pool / Beach Towels,Pool with View,Portuguese,Private Check-in / Check-out,Romanian,Russian,Salon,Seating Area,24-Hour Security,Secured Parking,Shoeshine,Shops,Snack Bar,Spanish,Special Diet Menus,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Taxi Service,Telephone,Turkish,Valet Parking,VIP Room Facilities,Wake Up Service / Alarm Clock,Kids pool,Air Purifier,Azerbaijani,Bidet,Boating,Cable / Satellite TV,Express Check-in / Check-out,Children's Playground,Clothes Rack,Dining Area,Electric Kettle,Executive Lounge Access,First Aid Kit,Foot Bath,Complimentary Welcome Drink,Free Wifi in the Business Center,Hand Massage,Head Massage,Highchairs Available,Laptop Safe,Light Therapy,Makeup Services,Manicure,Neck Massage,Nepali,Outdoor Dining Area,Oven,Pedicure,Personal Trainer,Private Bathrooms,Paid Public Parking Nearby,Separate Dining Area,Separate Living Room,Serbian,Sofa,Sofa Bed,Stovetop,Strollers,Sun Deck,Tamil,Tile / Marble Floor,Ukrainian,Umbrella,Urdu,Walk-in Shower,Wardrobe / Closet,Water Sport Equipment Rentals,Waxing Services,Yoga Classes,Yoga Room,Zulu,Beach Access","Fairmont","Travelers Choice 2022","$$$$"
3809216,"Mitsis Selection Alila","South Aegean","Dodecanese",36.37058,28.223122,5,90,4.5,3818,6011,"Internet,Suites,Wheelchair access,Public Wifi,Free Wifi,Family Rooms,Refrigerator in room,Beachfront,Pool,Kids Activities,Wifi,Non-smoking rooms,Fitness center,Free Internet,Free parking,Restaurant,Bar/Lounge,Spa,Breakfast included,Dry Cleaning,Tennis Court,Laundry Service,Concierge,Air conditioning,Multilingual Staff,Babysitting,Safe,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Indoor pool,Outdoor pool,Private Beaches,Private Pools,Parking,Facilities for Disabled Guests,Housekeeping,Kids Club,Sauna,Aerobics,Allergy-free Room,Baggage Storage,Bathrobes,Bicycle Rental,Bridal Suite,Car Hire,Clothes Dryer,Couples Massage,Currency Exchange,Doorperson,English,Entertainment Staff,Evening Entertainment,Facial Treatments,Fitness Classes,Fitness / Spa Locker Rooms,Foot Massage,French,24-Hour Front Desk,Full Body Massage,German,Greek,Head Massage,Ironing Service,Italian,Kid-Friendly Buffet,Massage,Pool / Beach Towels,Russian,Salon,24-Hour Security,Shops,Snack Bar,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Table Tennis,Taxi Service,VIP Room Facilities,Kids pool,Children's Playground,Hand Massage,Highchairs Available,Manicure,Mountain View,Pedicure,Saltwater Pool,Sofa Bed,Photo Copier / Fax In Business Center,Beach Access","","","$$$"
3820189,"The New Hotel Zeybek","Turkish Aegean Coast","Turkiye",38.423004,27.142014,141,218,3.0,76,45,"Internet,Concierge,Air conditioning,Kids Activities,Shuttle Bus Service,Room service,Free Internet,Restaurant,Bar/Lounge,Airport transportation,Wifi,Public Wifi,Free Wifi,Dry Cleaning,Hot Tub,Non-smoking rooms,Laundry Service,Family Rooms,Refrigerator in room,Minibar,Non-smoking hotel,Safe,Breakfast Available,Parking,Free airport transportation,Housekeeping,Baggage Storage,Breakfast in the Room,Bridal Suite,Car Hire,24-Hour Check-in,Express Check-in / Check-out,Currency Exchange,English,Free Public Parking Nearby,Complimentary Toiletries,24-Hour Front Desk,German,Hair Dryer,Ironing Service,Laptop Safe,Newspaper,24-Hour Security,Secured Parking,Shoeshine,Soundproof Rooms,Taxi Service,Telephone,Turkish,Valet Parking,VIP Room Facilities,Wake Up Service / Alarm Clock","","","$"
3840620,"Sharm Club Beach Resort","Red Sea and Sinai","Egypt",27.885828,34.328964,15,279,4.5,2522,4685,"Pool,Internet,Kids Activities,Beachfront,Shuttle Bus Service,Suites,Free Internet,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Spa,Wifi,Paid Wifi,Paid Internet,Breakfast included,Meeting rooms,Non-smoking rooms,Tennis Court,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Multilingual Staff,Accessible rooms,Minibar,Conference Facilities,Babysitting,Safe,Heated pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Outdoor pool,Private Beaches,Breakfast Available,Kids Club,Sauna,Aerobics,Arabic,Baggage Storage,Currency Exchange,Darts,Diving,English,Entertainment Staff,Evening Entertainment,Facial Treatments,French,German,Gift Shop,Ironing Service,Italian,Massage,Russian,Salon,Shops,Snorkeling,Sun Loungers / Beach Chairs,Sun Umbrellas,Table Tennis,Beach Access","","","$$"
3842719,"Hyatt Regency Galleria Residence Dubai","Emirate of Dubai","United Arab Emirates",25.278942,55.304455,38,766,4.0,196,149,"Pool,Internet,Suites,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Kitchenette,Spa,Airport transportation,Wifi,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Family Rooms,Smoking rooms available,Accessible rooms,Microwave,Refrigerator in room,Safe,Flatscreen TV,Breakfast Buffet,Poolside Bar,Outdoor pool,Breakfast Available,Parking,Housekeeping,Aerobics,Arabic,ATM On Site,Bath / Shower,Kids Activities,Room service,Free Internet,Public Wifi,Dry Cleaning,Hot Tub,Banquet Room,Multilingual Staff,Conference Facilities,Rooftop Pool,Kids pool,Facilities for Disabled Guests,Kids Club,Sauna,Bathrobes,BBQ Facilities,Bidet,Blackout Curtains,Body Wrap,Bosnian,Breakfast in the Room,Cable / Satellite TV,Car Hire,24-Hour Check-in,Children's Playground,Clothes Dryer,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Convenience Store,Couples Massage,Currency Exchange,Desk,Dining Area,Doorperson,Electric Kettle,English,Facial Treatments,Farsi,Filipino,First Aid Kit,Fitness Classes,Fitness / Spa Locker Rooms,Foot Massage,24-Hour Front Desk,Full Body Massage,Gift Shop,Hair Dryer,Hand Massage,Head Massage,Hindi,Indonesian,Iron,Ironing Service,Karaoke,Kitchenware,Landmark View,Laptop Safe,Makeup Services,Malay,Manicure,Massage,Neck Massage,Newspaper,Nightclub / DJ,Oven,Pedicure,Personal Trainer,Pool View,Pool with View,Private Bathrooms,Salon,Seating Area,24-Hour Security,Separate Dining Area,Separate Living Room,Serbian,Shops,Snack Bar,Sofa,Special Diet Menus,Steam Room,Stovetop,Sun Deck,Sun Umbrellas,Table Tennis,Tamil,Taxi Service,Telephone,Tile / Marble Floor,Urdu,Wake Up Service / Alarm Clock,Walk-in Shower,Wardrobe / Closet,Washing Machine,Waxing Services,Wine / Champagne,Photo Copier / Fax In Business Center","Hyatt Regency","Travelers Choice 2023,Travelers Choice 2022","$$$"
3853285,"Movenpick Hotel Apartments Al Mamzar Dubai","Emirate of Dubai","United Arab Emirates",25.290127,55.354427,185,982,4.5,1323,334,"Free Internet,Free Wifi,Pool,Internet,Shuttle Bus Service,Suites,Room service,Free parking,Wheelchair access,Restaurant,Kitchenette,Spa,Airport transportation,Wifi,Public Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Self-Serve Laundry,Smoking rooms available,Accessible rooms,Microwave,Refrigerator in room,Conference Facilities,Safe,Rooftop Pool,Heated pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Arabic,Bath / Shower,Bathrobes,Blackout Curtains,Bottled Water,Car Hire,Coffee / Tea Maker,Currency Exchange,Doorperson,English,Filipino,Complimentary Toiletries,Hair Dryer,Hindi,Iron,Ironing Service,Kids' Meals,Kitchenware,Parking Garage,Pool with View,Seating Area,24-Hour Security,Secured Parking,Soundproof Rooms,Taxi Service,Telephone,Wake Up Service / Alarm Clock,Bidet,Express Check-in / Check-out,Children's Television Networks,Clothes Rack,Electric Kettle,First Aid Kit,Happy Hour,Highchairs Available,Private Bathrooms,Paid Public Parking Nearby,Sofa,Urdu,Valet Parking","Movenpick","","$$"
